Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
2015-01-04,-2.2550181676662233,2.9443104889983256,-1.902969949010249,1.5846796458015622,0.867655758811871,-1.502325359989663,-0.3237867089326541,-2.1671737202652657,0.3224393290822725,-1.412992480375978,0.31899962790140624,1.4191197619514742,-0.10665015250018539,-1.7224984728899426,-0.35781914767154877,-0.22950050212138817,-0.20018627707360395,2.1024974052697,-1.5378375715823709,0.187631914343964,0.03451113075785491,-0.4379842085840105,0.4251536967455777,-0.29923319796227077,2.50994973887857,-1.610235984988957,-0.01989807031010141,0.794671934990741,0.8353447151326745,1.514116491090298,-0.8778881883575383,-1.2521581093996894,-0.07231159855714536,1.0543026539876463,0.49780656826998454,-0.6134275545135858,0.2799338253790349,0.649216947693945,-0.12778802478622048,0.8994803818069462,1.5859754947905036
2015-01-05,-1.2911969387407964,3.5613179289189087,-2.4555177154908505,1.7571895513200164,0.7397253987659638,-0.6912240424793424,-0.16612982620456715,-1.2344976885760077,1.1072385740838604,-1.8490938338871978,0.48620578045167473,-1.0340467846850065,0.36027613667874636,0.6665458655705745,-0.32518976423321655,-1.3929755570382771,0.939107512535305,-1.2155393401169556,0.4573980570845389,0.42171287671506325,0.3280522999968783,-0.7573869952500167,-0.19092485749555843,-1.4913624017034057,-1.6032432607102411,-0.3907066488996433,-0.14894669261212903,1.6904675396346285,-1.0385871168640282,0.18982328977236831,-1.1234285056130648,0.6310293566498457,-1.1272808692694656,-0.11540806584822268,-0.5488245097181175,-0.5396750498988873,-1.2351300284761417,-1.457332589756603,-0.7593679618985056,0.7278626269847226,1.023926434043775
2015-01-06,-1.08393691384451,2.931597999325461,-0.6591607547769105,2.5642308663387583,1.6733651523343607,-0.49212168203184137,1.0484537053195513,-0.42975845183503536,-0.8343370500338628,0.6527134688218234,0.9817313411104344,-0.6605697082394728,1.2166201065462536,-1.4298212931353076,-0.5567359637852276,-0.1711641876304036,0.9230056291176637,-1.44402954534932,1.2870004905317332,-1.1792652781016018,-2.7708015077198738,0.3016506781915703,-0.4619912272062615,-0.6477022279202317,0.5859525816639889,1.251800170559604,0.8686100199657052,0.07920780200334465,-1.5132259108563437,-0.467797391131314,1.0396620837920438,0.4506073839187208,-1.4908047939772688,-0.0017832082727853274,-0.8029661231809992,0.3478884800461788,1.2483341549374747,1.0212734293890042,-1.5697894234141552,1.166116519072665,0.4505665812242237
2015-01-07,-1.3739757033552882,2.8825831622696048,-0.886663998009314,2.1246301550946938,1.4402775090823254,0.9102620823550905,-0.04411469253682844,-0.13638598071994465,0.4656797860513036,-0.756527501476863,-0.10070019799533311,-0.560697518774539,0.5085340721279756,-0.3744264101796726,-0.7231153236676158,0.5065046366122944,-0.6007457017848217,-0.3884493152552372,-0.38606265599249856,1.450823094047085,-0.8295183330039224,0.06688361675653101,0.08262896279972565,-0.5679825029719817,0.881003113684459,-3.041945163574744,-0.6119156200350201,1.2601189816335414,1.1123439435549003,0.6173231541172611,0.6106286000596777,-0.9627639575540455,-0.96850680302752,0.22365118067005102,0.5463860986077373,-2.299118570197886,1.4639688391533892,0.2455100476027887,-0.14379205970493192,0.7326340875633098,0.7122215072063839
2015-01-08,-0.5916320067419752,2.613834833174836,-0.31841349747862846,2.366247070020478,0.043484194934610226,0.40896490885690684,-0.22582663939505726,0.20448937393612626,1.9709202468525484,0.9309646862666621,0.2967607724570358,0.9365271401282573,0.5577577884147333,0.020368181652823027,-0.20471428773729883,-0.4351419044225135,1.0498897451133171,-0.04621621707058861,-0.7969453500665654,-1.0969833223674925,-1.3320157486364264,-0.08643564532979274,0.3298640960722133,-0.7364406818794718,-0.27270687643192715,1.4702097841224548,0.32441878222746834,0.031454651920535495,0.4256494018477201,1.7931011936304049,-0.27609403755828815,-0.5667031239661601,1.3149379333993738,-0.7705245878440027,-1.3900602850152863,-1.5945321874604546,-0.5559840681929057,-1.1865604201351607,0.6115264331798067,1.960168022486102,-0.473409778733595
2015-01-09,-0.00808950148238136,1.9176865240401664,1.0696685107670814,1.5603695435733957,0.40861530588287454,0.05305495434542363,0.057281882214509826,-0.14749547909396327,-1.0194011623911243,-0.787099436118404,1.936047746685579,-0.1611641580470447,0.16210814799771556,-0.665557219951021,0.8242862874045689,0.8467563485333913,-0.21144751679580567,-0.2853650701503687,-1.2192064752340623,-1.1325852757736088,1.6380894275316267,0.3607559837862958,-0.6446049191531638,-0.8181846047405202,1.5145602671187601,1.329937854632873,-0.8980105530412474,-0.6234407032025515,-0.48584942283340643,0.11504872603185928,-0.6217605854104237,0.962051468890896,-1.721986752585929,-1.0025171299897924,-0.9644641035032925,0.09220223761053141,-1.6356932818873695,-1.7034250844639172,0.07401641726288323,1.1614629596204558,-0.24506816218841782
2015-01-10,-0.5261742721817017,1.9993333069924344,-0.38834505036771866,0.6217894581185933,-0.49711462315572175,-0.15683515768288298,-0.35578182547388143,0.05312895353751017,0.22821640864334586,0.9018230663021634,1.1047838955140143,-0.09398412703957741,0.8749885542534638,3.0144194404850078,1.0139569149315326,0.5723542519295483,0.2947590748085942,-0.5910199657091498,1.730169611934271,0.041471816656859936,-0.1947460307629042,-0.7247073147615187,-0.7172650114631637,-0.541013736954023,1.436321258614733,-0.21364510300149686,-1.5721611791834678,-0.3189435012769022,-0.12722349524655768,1.1143795095786484,1.2057215707191673,0.7408621855472649,-0.32515822814966105,-0.2554085728908972,-1.6048530842603344,0.643312397898163,-0.34542624333004573,-0.15910292887608918,-0.7499295395203481,1.738641617514046,-0.42341525472389596
2015-01-11,1.448132772503049,1.372386181222635,0.48907684767872445,0.3190799936209989,-2.1910476325126407,-0.04735841932694278,1.0138206222525068,0.3908838621700754,-0.5726063480731536,0.6637960779528583,-0.1898862966435145,0.7988057280951966,-1.9554211374467534,-1.496639793859319,-1.6117160899898397,1.6716154242312604,1.7291119728601267,-0.6836087098694216,-0.5427847667098238,1.339160998684432,-1.7498344637239036,-1.2232740938520152,0.0794052060712172,-1.0214362969593487,1.374122984012261,0.6396588034725453,-0.42679901541851795,0.7216641701983176,-0.5763041366211902,0.8005374563099924,0.8475258611659398,-1.9251023759130093,-0.4016121169034767,-1.0867828096624401,-1.238009927073929,0.12589958956230732,1.2400950210136188,-1.3697489817378679,0.00528732095938369,0.8134683565428604,0.8047608477256292
2015-01-12,0.6514344747899803,1.5015292973283572,2.0940737150939825,0.2060449133739178,-0.395417228871793,0.5946938154096828,-0.6564596876553466,1.6976019386209285,0.10925161264518403,-1.1904727612073898,-0.7650547727419262,1.1707729592219136,0.4985018188385261,-1.6387592378775468,1.8292774338000983,-1.4815235314333783,0.4210094590729952,0.2140736741434112,-0.88059514802247,-0.4108836579620809,-0.04392913814459621,1.2672995087536458,-0.9695416429490445,-0.0898926070246359,-1.2724083746927015,-0.7045136205997488,0.22814268602468887,0.09261464180191417,0.732872885819142,-0.12237028732511107,1.4704597028439168,-0.6527521935201995,-3.651650278501868,-0.9511773047830947,-1.5178494784352377,-0.8999451672228369,0.936535542757412,-0.8086459291781077,-0.8781548340542202,1.3088872747223326,1.6659145714186008
2015-01-13,-0.6804925922571559,0.7774543569381261,0.23036450615098195,-1.2749481615233935,-1.2159654405379947,0.15862292377692283,1.7937021018977273,-0.8755108712475008,1.885290761207948,0.7800845325485617,2.8593147192576254,0.41355314660325915,-0.08919937117240287,0.8600758742094046,0.7983180867049703,-0.16541751691209278,-2.1116163513753197,-1.910036605118012,1.2339905150441608,-0.3243631910944935,-0.004661177007074586,0.36718310899046336,1.4672017087780107,-0.5085251695170154,0.08266083985442009,-0.021388891307579077,-0.011247770015537718,0.25440211817179065,-0.36144501422993197,1.8972981246064688,0.6421094614837061,-1.3373848578453233,0.440763412766967,0.08910897953264336,-2.176752925879918,-0.6590031828878898,1.1123238141525895,-1.541174839604259,0.43659975689840874,0.2358864359948159,2.3911829037244505
